,price,address,mls,sqft,Community,beds,baths,Building Type,Air Conditioning,Heating Type,lat,long,Frontage,Land Depth,no amenity,gym,pool,party room,security,parking,balcony,indoor pool,recreation,sauna,storage - locker,guest suites,outdoor pool,bbqs allowed,bike storage,carpet free,in suite laundry,media room,tennis court,car wash,squash/racquet court
3488,1868000.0,"164 Moore Ave , Toronto - Rosedale-Moore Park",C9511261,1300.0,Rosedale-Moore Park,3,2,Semi-Detached,Central Air,Radiant,43.6941319,-79.3831404,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3491,499000.0,"220 - 500 Kingbird Grve , Scarborough - Rouge E11",E9514479,849.5,Rouge E11,1,2,Condo Townhouse,Central Air,Forced Air,43.8048307,-79.1842814,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3493,1288000.0,"1902 - 65 St Mary St , Toronto - Bay Street Corridor",C9347107,849.5,Bay Street Corridor,2,2,Condo Apt,Central Air,Forced Air,43.6671757,-79.3885609,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3495,2988000.0,"166 The Kingsway , Etobicoke - Kingsway South",W10416618,1764.84043288,Kingsway South,4,5,Detached,Central Air,Forced Air,43.65606469999999,-79.5143017,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3498,554900.0,"604 - 30 Tretti Way , North York - Clanton Park",C9391990,549.5,Clanton Park,2,2,Condo Apt,Central Air,Forced Air,43.7329753,-79.4486331,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3502,379900.0,"1206 - 5 San Romano Way , North York - Black Creek",W9247655,749.5,Black Creek,1,1,Condo Apt,,Water,43.7584928,-79.5151626,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3504,745000.0,"723 - 21 Dale Ave , Toronto - Rosedale-Moore Park",C9309725,1099.5,Rosedale-Moore Park,2,1,Co-Op Apt,Wall Unit,Baseboard,43.6737772,-79.3711653,,,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3506,1799888.0,"13 Mistflower Rd , North York - Hillcrest Village",C10409998,2750.0,Hillcrest Village,4,4,Detached,Central Air,Forced Air,43.8033472,-79.3560145,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3508,878000.0,"84 Pandora Circ , Scarborough - Woburn",E10425159,903.13964755,Woburn,3,1,Detached,Central Air,Forced Air,43.765566,-79.2314421,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3510,899999.0,"23 Benrubin Dr , North York - Humber Summit",W10415509,1750.0,Humber Summit,3,3,Semi-Detached,Central Air,Forced Air,43.7523975,-79.5655464,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3549,399888.0,"2115 - 320 Dixon Rd , Etobicoke - Kingsview Village-The Westway",W10418143,1299.5,Kingsview Village-The Westway,3,2,Condo Apt,Window Unit,Baseboard,43.6966281,-79.5522517,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3551,789000.0,"211 - 350 Mill Rd , Etobicoke - Eringate-Centennial-West Deane",W10307952,1099.5,Eringate-Centennial-West Deane,2,2,Condo Apt,Central Air,Heat Pump,43.6404631,-79.585895,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3556,2688000.0,"322B Empress Ave , North York - Willowdale East",C9392499,3250.0,Willowdale East,4,5,Detached,Central Air,Forced Air,43.7733235,-79.39575479999999,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3561,1399900.0,"115 - 1200 Don Mills Rd , North York - Banbury-Don Mills",C10417934,2124.5,Banbury-Don Mills,2,2,Condo Apt,Central Air,Forced Air,43.7395181,-79.3450216,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3562,5250000.0,"368 Markham St , Toronto - Palmerston-Little Italy",C9715468,2742.77411597,Palmerston-Little Italy,3,5,Semi-Detached,Central Air,Forced Air,43.6581672,-79.4099895,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3563,479999.0,"1604 - 100 Prudential Dr , Scarborough - Dorset Park",E9238514,849.5,Dorset Park,2,1,Condo Apt,Central Air,Forced Air,43.7495943,-79.2669008,,,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3564,419000.0,"4408 - 1 King St W , Toronto - Bay Street Corridor",C9355570,549.5,Bay Street Corridor,0,1,Condo Apt,Central Air,Forced Air,43.6493016,-79.3818943,,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3569,425000.0,"801 - 10 Tangreen Crt , North York - Newtonbrook West",C10417510,1099.5,Newtonbrook West,3,2,Condo Apt,Central Air,Forced Air,43.7958928,-79.4271329,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3571,849000.0,"1088 Pape Ave , Toronto - East York",E10414252,4569.963363209999,East York,2,2,Semi-Detached,Other,Heat Pump,43.6911608,-79.3497229,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3574,1388000.0,"7 Woodycrest Ave , Toronto - Danforth",E10422493,1600.49828407,Danforth,4,3,Semi-Detached,Wall Unit,Water,43.6802193,-79.34174879999999,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3575,999999.0,"105 Gilroy Dr , Scarborough - Dorset Park",E10422740,1221.5002886799998,Dorset Park,3,2,Detached,Central Air,Forced Air,43.7637702,-79.2818449,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3576,428000.0,"3216 - 11 Brunel Crt , Toronto - Waterfront Communities C1",C10410365,249.5,Waterfront Communities C1,1,1,Condo Apt,Central Air,Forced Air,43.6394086,-79.3932334,,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3577,699900.0,"3632A St Clair Ave E , Scarborough - Cliffcrest",E10423404,2250.0,Cliffcrest,4,4,Freehold Townhouse,Central Air,Forced Air,43.7188069,-79.2525198,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3579,999000.0,"1233 - 15 Merchants' Wharf Rd , Toronto - Waterfront Communities C8",C10424321,949.5,Waterfront Communities C8,2,2,Condo Apt,Central Air,Forced Air,43.6452569,-79.3642909,,,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3581,3995000.0,"695 Richmond St W , Toronto - Niagara",C9513652,4250.0,Niagara,3,4,Detached,Central Air,Forced Air,43.6456524,-79.4067843,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3584,1048000.0,"38 Elvaston Dr , North York - Victoria Village",C10427418,1162.285922,Victoria Village,3,2,Detached,Central Air,Forced Air,43.7299619,-79.30734559999999,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3586,1558000.0,"56 Robingrove Rd , North York - Westminster-Branson",C10413366,1918.4854178699998,Westminster-Branson,3,3,Detached,Central Air,Forced Air,43.7841254,-79.452726,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3588,2588000.0,"202 Cameron Ave , North York - Lansing-Westgate",C10412019,1789.08719402,Lansing-Westgate,4,5,Detached,Central Air,Forced Air,43.7552346,-79.4204835,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3590,5595000.0,"49 Weybourne Cres , Toronto - Lawrence Park South",C10422349,5000.0,Lawrence Park South,4,5,Detached,Central Air,Radiant,43.7239577,-79.39869139999999,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3592,2659000.0,"195 Banbury Rd , North York - Banbury-Don Mills",C9372321,3250.0,Banbury-Don Mills,5,5,Detached,Central Air,Forced Air,43.7480317,-79.36822,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3594,669990.0,"2013 - 260 Scarlett Rd , Toronto - Rockcliffe-Smythe",W9385266,1099.5,Rockcliffe-Smythe,2,2,Condo Apt,Central Air,Forced Air,43.6767097,-79.50764459999999,,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
3595,2499000.0,"103 Dunn Ave , Toronto - South Parkdale",W10413434,1366.907661,South Parkdale,4,2,Detached,,Radiant,43.6349069,-79.4318073,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3604,1598000.0,"34 Mandel Cres , North York - Bayview Woods-Steeles",C10423483,2250.0,Bayview Woods-Steeles,5,4,Detached,Central Air,Forced Air,43.792539,-79.37257989999999,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3608,1199900.0,"50 St Andrews Blvd , Etobicoke - Kingsview Village-The Westway",W10422549,2250.0,Kingsview Village-The Westway,4,3,Detached,Central Air,Forced Air,43.7001304,-79.55492559999999,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3612,599000.0,"410 - 333 Adelaide St E , Toronto - Moss Park",C10407854,749.5,Moss Park,1,1,Condo Apt,Central Air,Forced Air,43.651655,-79.3687142,,,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3613,2195000.0,"90 Sutherland Dr , Toronto - Leaside",C10420811,2250.0,Leaside,3,4,Detached,,Radiant,43.7011166,-79.3665235,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3615,1059000.0,"545 Mccowan Rd , Scarborough - Bendale",E10411904,1570.32922515,Bendale,3,2,Detached,Central Air,Forced Air,43.7487743,-79.2423537,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3616,875000.0,"23 Bowmore Rd , Toronto - Woodbine Corridor",E10419736,1300.0,Woodbine Corridor,3,2,Semi-Detached,Central Air,Forced Air,43.6742562,-79.3130735,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3619,515000.0,"602 - 180 Markham Rd , Scarborough - Scarborough Village",E9769306,1299.5,Scarborough Village,3,2,Condo Apt,,Radiant,43.7416633,-79.21932149999999,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3621,1429000.0,"26 Winona Dr , Toronto - Wychwood",C10424481,1385.32899946,Wychwood,3,2,Semi-Detached,Central Air,Forced Air,43.6753921,-79.4307524,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
