,price,address,mls,sqft,Community,beds,baths,Air Conditioning,Heating,Party/Meeting Room,Visitor Parking,Gym,Concierge,Balcony,Indoor Pool,Rooftop Deck/Garden,Party Room,Exercise Room,Storage - Locker,Exercise Centre,Security/Concierge,Visitor Parking,Guest Suites,Sauna,Outdoor Pool,Bbqs Allowed,Concierge,Carpet Free,In suite Laundry
2239,1795000.0,46 Macdonell Avenue,W9348861,1329.25123324,Roncesvalles,5.0,2.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,3395000.0,74 Macpherson Avenue,C9348750,1449.7369478899998,Annex,3.0,4.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2241,1745000.0,19 Lambton Avenue,W9348436,2250.0,Rockcliffe-Smythe,5.0,5.0,Other,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,9100000.0,39 Fifeshire Road,C9348449,5000.0,St. Andrew-Windfields,6.0,10.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2243,4878000.0,2 Addison Crescent,C9348444,4250.0,Banbury-Don Mills,5.0,6.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,1359000.0,43 Torrens Avenue,E9348426,1308.12815588,Broadview North,3.0,2.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,2920000.0,42B Otonabee Avenue,C9348249,3064.71698302,Newtonbrook East,5.0,4.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2246,1295000.0,38 Fenwood Heights,E9347974,1750.0,Cliffcrest,4.0,2.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2247,1359000.0,32 Rothsay Avenue,W9347916,11155.10425799,Stonegate-Queensway,3.0,2.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2248,2298900.0,62 Ash Crescent,W9347911,2750.0,Long Branch,3.0,4.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2249,1149000.0,1360 Woodbine Avenue,E9347872,985.0927529799999,East York,3.0,2.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,5980800.0,37 Rollscourt Drive,C9347571,5000.0,St. Andrew-Windfields,6.0,8.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,999000.0,73 Treetops Court,E9347455,1140.4847189399998,Milliken,4.0,4.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,5980000.0,50 Leacroft Crescent,C9347382,4250.0,Banbury-Don Mills,7.0,7.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,2549000.0,29 Ash Crescent,W9347359,3250.0,Long Branch,5.0,5.0,,Radiant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2254,1699000.0,20 Cedar Avenue N,E9347352,2250.0,The Beaches,3.0,4.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2255,3588000.0,1B Marowyne Drive,C9347123,4250.0,Don Valley Village,5.0,5.0,Central Air,Heat Pump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2256,,81 Denvale Road,E9347076,1651.30927402,O'Connor-Parkview,4.0,4.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,8995000.0,80 Lynwood Avenue,C9346952,5000.0,Casa Loma,6.0,8.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,5288000.0,88 Beechwood Avenue,C9346738,3530.8541308600006,Bridle Path-Sunnybrook-York Mills,6.0,7.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2259,2350000.0,9 Gilgorm Road,C9346437,1812.4276347799996,Forest Hill North,4.0,4.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2260,1299000.0,102 Twenty Third Street,W9346447,1750.0,Long Branch,3.0,1.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2261,,2E Shamrock Avenue,W9346231,2250.0,Long Branch,3.0,5.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2262,,3 Savarin Street,E9346013,1474.9201683299998,Eglinton East,3.0,2.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,6488800.0,361 Spring Garden Avenue,C9345991,4373.6201396999995,Willowdale East,9.0,8.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2264,4490000.0,8 Mead Court,C9345989,5000.0,St. Andrew-Windfields,9.0,7.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2265,1898000.0,29 Totteridge Road,W9345820,1671.11377363,Princess-Rosethorn,4.0,3.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,2350000.0,34 Groveland Crescent,C9345563,2833.87438362,Parkwoods-Donalda,7.0,4.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,2999000.0,128 Laurel Avenue,W9345465,3250.0,Islington-City Centre West,4.0,5.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2268,2998900.0,450 O'connor Drive,E9345261,5000.0,East York,4.0,5.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,1190000.0,9 Cuffley Crescent S,W9345151,1300.0,Downsview-Roding-CFB,3.0,2.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2270,2149000.0,80 Princess Margaret Boulevard,W9345146,2355.43517447,Princess-Rosethorn,6.0,4.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271,1460000.0,18 Cobalt Street,W9345119,2750.0,Mount Dennis,10.0,6.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2272,5888000.0,10 Grangemill Crescent,C9345118,5000.0,Banbury-Don Mills,6.0,8.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,4275000.0,73 Wimbleton Road,W9345073,4250.0,Edenbridge-Humber Valley,5.0,5.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,1525000.0,23 Carluke Crescent,C9344975,1510.99107362,St. Andrew-Windfields,5.0,3.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,,218 Bogert Avenue,C9344908,1124.85445975,Lansing-Westgate,6.0,3.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,1688888.0,39 Lord Sydenham Court,E9344805,2097.73772096,L'Amoreaux,4.0,5.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,4498000.0,184 Poyntz Avenue,C9344772,18462.74287774,Lansing-Westgate,5.0,6.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,2799900.0,48 Enfield Avenue W,W9344579,3250.0,Alderwood,5.0,5.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,2368800.0,245 Mill Road,W9344446,1515.55281444,Markland Wood,4.0,5.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,,7B Maughan Crescent,E9344456,2750.0,Woodbine Corridor,4.0,5.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,1399999.0,9 Delrosa Court,W9344236,1435.7438778899998,Mount Olive-Silverstone-Jamestown,4.0,2.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,,141 Toynbee Trail,E9343974,1750.0,Guildwood,4.0,2.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,1350000.0,21 Benway Drive,W9343823,1256.07931743,Rexdale-Kipling,6.0,2.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2284,2398000.0,68 Harewood Avenue,E9343809,3250.0,Cliffcrest,5.0,4.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285,1080000.0,1 Datchet Road,W9343616,1300.0,Downsview-Roding-CFB,5.0,3.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,2799000.0,36 Burrows Avenue,W9343564,2634.98549776,Islington-City Centre West,5.0,5.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,4995000.0,97 Strathallan Boulevard,C9343410,3250.0,Lawrence Park South,5.0,6.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2288,12800000.0,9 Campbell Crescent,C9343407,5000.0,Bridle Path-Sunnybrook-York Mills,6.0,9.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,1589000.0,11 Jacinta Drive,W11240910,1640.2192278500002,Rustic,7.0,4.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2290,1100000.0,58 Storer Drive,W9343234,1334.1294327199998,Humbermede,4.0,2.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,1698000.0,45 Yorkview Drive,C9343205,870.79951,Willowdale West,3.0,2.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,2100000.0,1384 Pape Avenue,E9335151,2538.58723853,Broadview North,4.0,5.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,1288000.0,43 Donald Avenue,W9333064,1362.12741301,Keelesdale-Eglinton West,6.0,3.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,5995000.0,242 Hillhurst Boulevard,C9313110,3038.2894557400004,Bedford Park-Nortown,5.0,6.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,1799000.0,20 Bradenton Drive,C9311672,1747.1790257599998,Hillcrest Village,6.0,4.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,1485000.0,11 Kenton Drive,C9311574,1644.3019751199995,Newtonbrook West,5.0,2.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,2188000.0,611 Cummer Avenue,C9311572,1865.04803632,Bayview Woods-Steeles,5.0,4.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,1225000.0,8 Lansbury Drive,E9311489,872.4356228,Agincourt North,4.0,4.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,1158000.0,89 Alhart Drive,W9311416,1737.94790512,Thistletown-Beaumonde Heights,4.0,2.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,2899000.0,36 Glenshaw Crescent,E9311242,4250.0,O'Connor-Parkview,6.0,5.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,2125000.0,245 Linsmore Crescent,E9311081,2052.43031308,Danforth Village-East York,4.0,4.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,1788000.0,198 Yarmouth Road,W9310867,1460.35338246,Dovercourt-Wallace Emerson-Junction,4.0,3.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,3088000.0,162 Cummer Avenue,C9310858,4250.0,Newtonbrook West,6.0,6.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,2698000.0,56 Tefley Road,C9310516,1750.0,Newtonbrook West,5.0,3.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,2198800.0,3022 Bayview Avenue,C9310474,2089.1545870999994,Willowdale East,7.0,5.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,,241 Lansdowne Avenue,C9310458,2750.0,Little Portugal,5.0,4.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,1998888.0,42 Fairfield Avenue,W9310451,1697.9040443400002,Long Branch,4.0,4.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,4888000.0,23 Ballyconnor Court,C9310318,2777.1314083799994,Bayview Woods-Steeles,5.0,7.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,4499990.0,53 Argyle Street,C9310315,5000.0,Trinity-Bellwoods,6.0,5.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,2899999.0,98 Spruce Hill Road,E9310301,1474.8911058,The Beaches,4.0,4.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,9595000.0,481 Russell Hill Road,C9310307,5000.0,Forest Hill South,5.0,7.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312,3350000.0,32 Lyme Regis Crescent,E9310065,3250.0,Cliffcrest,5.0,5.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,1100000.0,Main - 27 Shudell Avenue,E9310017,989.4295282899999,Blake-Jones,4.0,2.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,899000.0,3 Shoreview Drive,E9309899,1300.0,West Hill,4.0,2.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,1489000.0,12 Purdon Drive,C9309876,1549.81753731,Bathurst Manor,4.0,3.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,,26 Farrington Drive,C9309793,2787.4948913000003,St. Andrew-Windfields,5.0,5.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317,4388000.0,34 Poplar Plains Road,C9309708,3250.0,Casa Loma,4.0,4.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,28900000.0,85 The Bridle Path,C9309666,4056.5823818800004,Bridle Path-Sunnybrook-York Mills,9.0,11.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,6899000.0,5 Pheasant Lane,W9309587,5000.0,Princess-Rosethorn,5.0,5.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,1849000.0,29 Woodbank Road,W9309583,2750.0,Islington-City Centre West,4.0,3.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2321,1599000.0,7B Bracebridge Avenue,E11211142,1931.2686255099995,Woodbine-Lumsden,5.0,5.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,,64 Ruscica Drive,C9309479,1739.9456849599999,Victoria Village,6.0,2.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,2788800.0,119 Glen Long Avenue,W9309388,3250.0,Yorkdale-Glen Park,5.0,4.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,1998000.0,89 Norton Avenue,C9309282,1158.3463345999999,Willowdale East,4.0,2.0,,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,,379 Walmer Road,C9308790,4250.0,Casa Loma,8.0,6.0,Central Air,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,,7 Appleby Court,W9308713,3369.6948672799995,Islington-City Centre West,7.0,9.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,2799999.0,254 Glengrove Avenue W,C9308660,3250.0,Lawrence Park South,5.0,4.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,999000.0,14 Shady Glen Road,W9308617,1062.5583885,West Humber-Clairville,7.0,3.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,1300000.0,29 Seabrook Avenue,W9308474,1691.27563472,Rustic,4.0,2.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,6650000.0,22 Hillhurst Boulevard,C9308248,5000.0,Lawrence Park South,5.0,7.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2331,2275000.0,80 North Heights Road,W9308230,2750.0,Princess-Rosethorn,5.0,5.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2332,7488000.0,148 Munro Boulevard,C9308196,3823.035890799999,St. Andrew-Windfields,5.0,7.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,1269900.0,112 Toynbee Trail,E9308174,1553.6408745899998,Guildwood,5.0,2.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2334,2499000.0,20 Chatterton Boulevard,E9307981,4250.0,Scarborough Village,7.0,5.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,3500000.0,29 Chaplin Crescent,C9307908,1673.8015194600002,Yonge-Eglinton,0.0,3.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,6295000.0,55 Valecrest Drive,W9307760,5000.0,Edenbridge-Humber Valley,6.0,6.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,2390000.0,129 Airdrie Road,C9307676,674.75014096,Leaside,5.0,1.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2338,1195000.0,29 Cedarcrest Drive,W9307641,1124.4077579,Kingsway South,3.0,2.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,5500000.0,19 Vernham Avenue,C9307640,4865.59925866,St. Andrew-Windfields,5.0,6.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340,1800000.0,92 Fairglen Avenue,E9307636,1163.039395,L'Amoreaux,6.0,3.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2341,2699000.0,25 Poplar Plains Crescent,C9307596,2250.0,Casa Loma,4.0,3.0,Wall Unit,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,5795000.0,254 Russell Hill Road,C9307386,4250.0,Casa Loma,7.0,6.0,Central Air,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,6250000.0,32 Roxborough Street E,C9307328,4250.0,Rosedale-Moore Park,6.0,5.0,Central Air,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,,113 Donwoods Drive,C9307203,3814.7272363899992,Bridle Path-Sunnybrook-York Mills,5.0,7.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,2179000.0,21 Harold Street,W9306974,2750.0,Mimico,4.0,4.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,1599900.0,55 Ypres Road,W9306914,2750.0,Keelesdale-Eglinton West,4.0,4.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2347,,54 Plymbridge Road,C9306855,2750.0,Bridle Path-Sunnybrook-York Mills,4.0,4.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2348,4166000.0,151 Brentcliffe Road,C9306828,3250.0,Leaside,5.0,5.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2349,999900.0,61 Cameron Avenue,W9306636,1184.1581668,Keelesdale-Eglinton West,3.0,2.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,2998000.0,41 Transwell Avenue,C9306423,4250.0,Newtonbrook West,6.0,7.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,1099900.0,26 Boxdene Avenue,E9306259,1750.0,Milliken,4.0,2.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,,603 Mcroberts Avenue,W9306094,1267.40939857,Caledonia-Fairbank,2.0,1.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2353,2099000.0,60 Boem Avenue,E9306036,3250.0,Wexford-Maryvale,6.0,5.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2354,2299000.0,73 Elma Street,W9306020,2750.0,Mimico,5.0,6.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,16800000.0,50 Park Lane Circle,C9305820,5912.376693369999,Bridle Path-Sunnybrook-York Mills,9.0,16.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,,39 Reiner Road,C9305642,900.0,Clanton Park,4.0,2.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,2299000.0,1084B Kipling Avenue,W9305634,1377.3734009699997,Islington-City Centre West,5.0,5.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2358,1250000.0,60 Orpington Crescent,W9305530,1918.65225832,Mount Olive-Silverstone-Jamestown,5.0,3.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2359,,47 John Stoner Drive,E9305394,818.2932057999999,Malvern,5.0,3.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,1174900.0,50 Breadner Drive,W9305355,1361.0025854599999,Willowridge-Martingrove-Richview,5.0,2.0,,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2361,888000.0,757 Oxford Street,W9305229,794.8268274100001,Mimico,3.0,2.0,Wall Unit,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,6880000.0,12 York Road,C9305094,3958.1777316899997,Bridle Path-Sunnybrook-York Mills,5.0,5.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,5100000.0,7 Gerald Street,C9304436,3131.6286145899994,St. Andrew-Windfields,6.0,4.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2364,5500000.0,2 Valleyanna Drive,C9304347,2961.9432658200003,Bridle Path-Sunnybrook-York Mills,5.0,3.0,Other,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2365,1590000.0,44 Parkview Hill Crescent,E9303836,1218.73719555,O'Connor-Parkview,4.0,2.0,Wall Unit,Radiant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,1699000.0,96 Invergordon Avenue E,E9303701,2750.0,Agincourt South-Malvern West,8.0,4.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,7998000.0,40 Old Colony Road,C9303666,4465.35224828,St. Andrew-Windfields,7.0,10.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,1598000.0,372 Glen Park Avenue,W9303545,1601.7113755999997,Yorkdale-Glen Park,4.0,3.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2369,11900000.0,157 Forest Hill Road,C9303495,3269.357020649999,Forest Hill South,5.0,7.0,Central Air,Radiant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370,1139000.0,73 Buttonwood Avenue,W9303132,2750.0,Mount Dennis,4.0,3.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,3990000.0,136 Kilbarry Road,C9302972,1948.696456,Forest Hill South,4.0,4.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,1349000.0,64 Robinson Street,C9302898,1750.0,Trinity-Bellwoods,5.0,2.0,,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,,201 Gilbert Avenue,W9302855,1300.0,Caledonia-Fairbank,2.0,2.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,,1378 Wilson Avenue,W9302839,1810.0757226300004,Downsview-Roding-CFB,4.0,4.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2375,2998888.0,1 Geranium Court,C9302575,4250.0,Newtonbrook East,6.0,6.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,4480000.0,72 Gordon Road,C9302119,3039.4422694299997,St. Andrew-Windfields,6.0,6.0,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
