,price,address,mls,sqft,Community,beds,baths,Building Type,Air Conditioning,Heating Type,No amenity,Party/Meeting Room,Gym,Rooftop Deck/Garden,Balcony,Pool,Exercise Room,Sauna,Guest Suites,Party Room,Storage - Locker,Exercise Centre,Bbqs Allowed,Security/Concierge,Concierge,Visitor Parking,Recreation Room,geometry,ROUTE_NAME,RID,distance_to_subway,School Name,EQAO % at Levels 3/4,OSSLT % Successful,Fraiser Score,distance_to_school,total_area_within_800m,Neighbourhood,CRIME_PCA1,CRIME_PCA2
2548,1248888.0,"4 Dulverton Rd , Scarborough - Dorset Park",E9507220,1300.0,Dorset Park,3.0,2.0,Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5296620.858770838 10494405.79301186),LINE 3 (SCARBOROUGH),3.0,1645.1284139947177,Winston Churchill Collegiate Institute,20.0,70.0,3.4,788.6403250540421,0.0,Dorset Park,-0.7706567483712906,-0.36879503585602535
2549,499000.0,"1601 - 18 Parkview Ave , North York - Willowdale East",C9508420,649.5,Willowdale East,1.0,1.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5291441.50348163 10508791.71447072),LINE 1 (YONGE-UNIVERSITY),1.0,89.13992119745687,Earl Haig Secondary School,68.0,92.0,7.9,772.4139562727005,0.0,Yonge-Doris,-1.8970734143492545,0.8950089195024048
2550,1246000.0,"35 Kirkdene Dr , Scarborough - Rouge E10",E9803039,901.691903,Rouge E10,3.0,4.0,Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5291222.845107432 10477170.838270083),LINE 3 (SCARBOROUGH),3.0,13053.748131570483,Sir Oliver Mowat Collegiate Institute,37.0,89.0,6.9,2365.548436527528,0.0,West Rouge,-1.77367428458543,0.28259714674884784
2551,1149900.0,"2207 - 16 Brookers Lane , Etobicoke - Mimico",W10411907,1099.5,Mimico,2.0,2.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5313531.079258985 10518952.514710216),LINE 2 (BLOOR - DANFORTH),2.0,3596.977940528225,Etobicoke School of the Arts,72.0,97.0,7.3,2889.9732511894263,0.0,Humber Bay Shores,-1.4656827467331266,0.566010028838856
2552,1899000.0,"3 Humber Ridge Dr , Etobicoke - Stonegate-Queensway",W10421115,2180.64881349,Stonegate-Queensway,3.0,2.0,Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5311258.551589345 10520563.98011466),LINE 2 (BLOOR - DANFORTH),2.0,1437.848342958593,Etobicoke School of the Arts,72.0,97.0,7.3,1713.1239637732247,0.0,Stonegate-Queensway,-1.7140646944517441,0.469972204664923
2553,544999.0,"1608 - 410 Mclevin Ave , Scarborough - Malvern",E9469947,1299.5,Malvern,2.0,2.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5287664.923622973 10486076.827542271),LINE 3 (SCARBOROUGH),3.0,6609.820348778089,Lester B Pearson Collegiate Institute,38.0,80.0,6.1,1226.7352457701882,0.0,Malvern East,-1.7990940348047364,-0.1290587220565154
2554,519000.0,"521 - 270 Wellington St W , Toronto - Waterfront Communities C1",C10411859,549.5,Waterfront Communities C1,1.0,1.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5311772.989703551 10508483.449339818),LINE 1 (YONGE-UNIVERSITY),1.0,780.8277917931193,Central Technical School,29.0,62.0,2.7,3541.839102065351,0.0,Wellington Place,1.2596141967624241,0.6504078954081032
2555,740000.0,"PH 205 - 153 Beecroft Rd , North York - Lansing-Westgate",C9396450,949.5,Lansing-Westgate,2.0,2.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5292331.376329524 10509057.593753193),LINE 1 (YONGE-UNIVERSITY),1.0,236.2097778019883,Earl Haig Secondary School,68.0,92.0,7.9,1137.63248690997,0.0,Lansing-Westgate,-0.7721541354458838,0.06917475263777939
2556,568000.0,"611 - 2628 McCowan Rd , Scarborough - Agincourt North",E9300773,1099.5,Agincourt North,2.0,2.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5287611.412941949 10491369.403570447),LINE 3 (SCARBOROUGH),3.0,5282.38915286749,Albert Campbell Collegiate Institute,63.0,88.0,7.0,911.733598957262,0.0,Agincourt North,-2.327103943646801,0.687869806944927
2557,549900.0,"1112 - 320 Richmond St E , Toronto - Moss Park",C9511248,649.5,Moss Park,2.0,1.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5310704.537962367 10505787.08787268),LINE 1 (YONGE-UNIVERSITY),1.0,1247.3502374145253,Jarvis Collegiate Institute,36.0,81.0,5.1,2194.018705720525,0.0,Moss Park,5.1538833403475754,-0.2117552081450849
2558,599000.0,"408 - 801 King St W , Toronto - Niagara",C10424347,649.5,Niagara,1.0,1.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5311919.380973684 10510405.949653953),LINE 1 (YONGE-UNIVERSITY),1.0,2655.5375354174016,Central Toronto Academy,44.0,86.0,2.7,2908.085510922819,0.0,West Queen West,0.5542373059163378,1.2357243304760939
2559,2795000.0,"3 Burnham Rd , Toronto - Leaside",C10424557,1750.0,Leaside,4.0,2.0,Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5304070.560331932 10506000.143869197),LINE 1 (YONGE-UNIVERSITY),1.0,2148.0488770299257,Leaside High School,71.0,98.0,8.8,2701.5316367349615,0.0,Leaside-Bennington,-1.3635124843574469,0.5285944906072766
2560,565000.0,"1503 - 35 Brian Peck Cres , Toronto - Thorncliffe Park",C10405550,649.5,Thorncliffe Park,1.0,1.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5301185.415641703 10503104.343494333),LINE 1 (YONGE-UNIVERSITY),1.0,5211.372156897449,Leaside High School,71.0,98.0,8.8,2180.547749651498,0.0,Thorncliffe Park,-1.4067314030676887,-0.15563639573054053
2561,1239000.0,"572 Coxwell Ave , Toronto - Greenwood-Coxwell",E9397972,1183.7060829999998,Greenwood-Coxwell,3.0,3.0,Semi-Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5307086.46406765 10499980.532372938),LINE 2 (BLOOR - DANFORTH),2.0,683.4209740070626,Monarch Park Collegiate Institute,63.0,93.0,7.7,239.15056130946164,0.0,Greenwood-Coxwell,0.63479509053631,0.3297480606217846
2562,665000.0,"3110 - 85 Wood St , Toronto - Church-Yonge Corridor",C9018240,549.5,Church-Yonge Corridor,1.0,1.0,Condo Apt,Central Air,Fan Coil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5309106.195313755 10506838.51567258),LINE 1 (YONGE-UNIVERSITY),1.0,460.5027613203616,Jarvis Collegiate Institute,36.0,81.0,5.1,581.8490555297877,0.0,Church-Wellesley,0.9942188036166342,1.167318184821714
2563,995000.0,"41A Algoma St , Etobicoke - Mimico",W9507904,1300.0,Mimico,2.0,3.0,Detached,Other,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5314146.330149206 10520983.146335196),LINE 2 (BLOOR - DANFORTH),2.0,4321.516324879491,Etobicoke School of the Arts,72.0,97.0,7.3,1728.6242387703116,0.0,Mimico-Queensway,-0.017602689639459154,0.3836207322964239
2564,549000.0,"218 - 5 Richgrove Dr , Etobicoke - Willowridge-Martingrove-Richview",W10418016,1099.5,Willowridge-Martingrove-Richview,2.0,2.0,Condo Townhouse,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5304515.662849054 10528011.837866945),LINE 2 (BLOOR - DANFORTH),2.0,6653.763467347391,Martingrove Collegiate Institute,50.0,90.0,7.0,647.8428967170742,0.0,Willowridge-Martingrove-Richview,-1.4644982732965484,-0.3185602380343454
2565,999888.0,"27 Elmbrook Cres , Etobicoke - Eringate-Centennial-West Deane",W10415781,1396.24789962,Eringate-Centennial-West Deane,3.0,2.0,Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5307096.812389233 10530786.78021729),LINE 2 (BLOOR - DANFORTH),2.0,6749.961581156935,Silverthorn Collegiate Institute,51.0,84.0,6.0,3323.8615517364537,0.0,Eringate-Centennial-West Deane,-1.5406275130238967,-0.22907397833792872
2566,685000.0,"1507 - 65 Huntingdale Blvd , Scarborough - L'Amoreaux",E10409094,1499.5,L'Amoreaux,2.0,2.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5288761.073095144 10498201.361222342),LINE 4 (SHEPPARD),4.0,4163.451503254292,L'Amoreaux Collegiate Institute,33.0,74.0,4.8,1509.23900930104,0.0,L'Amoreaux West,-1.7458382029569963,-0.14290511459489924
2567,849900.0,"19 Huson Crt , Etobicoke - Mount Olive-Silverstone-Jamestown",W10420828,1232.64630713,Mount Olive-Silverstone-Jamestown,3.0,2.0,Semi-Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5291558.729648584 10529909.560034275),LINE 1 (YONGE-UNIVERSITY),1.0,9294.752775499204,North Albion Collegiate Institute,15.0,75.0,4.6,1560.4775291589133,0.0,Mount Olive-Silverstone-Jamestown,-1.2829620054018278,-0.6818398806525926
2568,788000.0,"1123 - 30 Shore Breeze Dr , Etobicoke - Mimico",W10412180,949.5,Mimico,2.0,2.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5314016.581749737 10519126.195237944),LINE 2 (BLOOR - DANFORTH),2.0,4052.425288420407,Etobicoke School of the Arts,72.0,97.0,7.3,2934.7422880724084,0.0,Humber Bay Shores,-1.4656827467331266,0.566010028838856
2569,509900.0,"256 - 313 Richmond St E , Toronto - Moss Park",C10410124,549.5,Moss Park,1.0,1.0,Condo Apt,Central Air,Fan Coil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5310742.187092669 10505755.140460374),LINE 1 (YONGE-UNIVERSITY),1.0,1272.6817961605989,Jarvis Collegiate Institute,36.0,81.0,5.1,2240.1050069160356,0.0,Moss Park,5.1538833403475754,-0.2117552081450849
2570,1389000.0,"7 Doncaster Ave , Toronto - Woodbine-Lumsden",E10409166,1953.73073203,Woodbine-Lumsden,3.0,4.0,Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5305607.669803577 10498125.956452228),LINE 2 (BLOOR - DANFORTH),2.0,439.0111344621547,Malvern Collegiate Institute,74.0,98.0,8.6,2112.320668283454,0.0,Woodbine-Lumsden,1.8182956514759687,-0.531243214219105
2571,769000.0,"211 - 140 Canon Jackson Dr , Toronto - Beechborough-Greenbrook",W9511737,1099.5,Beechborough-Greenbrook,2.0,3.0,Condo Townhouse,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5302340.719689393 10517214.049142588),LINE 1 (YONGE-UNIVERSITY),1.0,4291.130789517362,York Memorial Collegiate Institute,33.0,83.0,6.7,1086.3638159788718,0.0,Beechborough-Greenbrook,4.758285066341493,-4.511367855805584
2572,1249000.0,"1077 Broadview Ave , Toronto - Broadview North",E10419857,1750.0,Broadview North,3.0,3.0,Freehold Townhouse,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5305785.515802217 10503787.39524414),LINE 2 (BLOOR - DANFORTH),2.0,1228.5030846764246,Rosedale Heights School of the Arts,59.0,98.0,8.3,2164.2698607706807,0.0,Broadview North,-0.5782359200331417,0.3350870182408936
2573,1059900.0,"20 Skylark Rd , Toronto - Lambton Baby Point",W10407868,1048.88285355,Lambton Baby Point,3.0,2.0,Semi-Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5307583.670354214 10520416.475738762),LINE 2 (BLOOR - DANFORTH),2.0,1948.312350481554,Runnymede Collegiate Institute,30.0,78.0,5.2,871.1610675715959,0.0,Lambton Baby Point,-0.2948556867613588,-0.2750445304832294
2574,749000.0,"201 - 55 Lorindale Ave , Toronto - Lawrence Park North",C9417515,849.5,Lawrence Park North,2.0,2.0,Condo Apt,Central Air,Heat Pump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5298668.380495276 10508541.039750872),LINE 1 (YONGE-UNIVERSITY),1.0,112.69463259817849,Lawrence Park Collegiate Institute,74.0,97.0,8.7,1087.693193715164,0.0,Lawrence Park North,-1.3038277446748707,0.34159184764320316
2575,828000.0,"15 Amethyst Rd , Scarborough - Tam O'Shanter-Sullivan",E10418611,1553.73559691,Tam O'Shanter-Sullivan,3.0,3.0,Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5291601.770317226 10495615.35463831),LINE 3 (SCARBOROUGH),3.0,3104.8700849743454,Stephen Leacock Collegiate Institute,35.0,70.0,4.7,841.9987616822251,0.0,Tam O'Shanter-Sullivan,-1.9100297469209033,0.4257431302952191
2576,799900.0,"27 Burkwood Cres , Scarborough - Malvern",E10402700,347.93122721,Malvern,4.0,3.0,Freehold Townhouse,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5289038.420056955 10485386.307695834),LINE 3 (SCARBOROUGH),3.0,6104.245508330014,Lester B Pearson Collegiate Institute,38.0,80.0,6.1,1467.750846568494,0.0,Malvern East,-1.7990940348047364,-0.1290587220565154
2577,672000.0,"2203 - 25 Carlton St , Toronto - Church-Yonge Corridor",C10403115,649.5,Church-Yonge Corridor,1.0,1.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5309318.635418949 10507130.95794983),LINE 1 (YONGE-UNIVERSITY),1.0,189.5113451990037,Jarvis Collegiate Institute,36.0,81.0,5.1,931.3197028305783,0.0,Downtown Yonge East,8.410275263505573,1.5443822757357324
2578,879900.0,"98 Portsdown Rd , Scarborough - Dorset Park",E10419806,1652.28555975,Dorset Park,3.0,2.0,Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5295453.828258045 10494202.441594873),LINE 3 (SCARBOROUGH),3.0,1264.535092736622,Winston Churchill Collegiate Institute,20.0,70.0,3.4,1576.092633132468,0.0,Dorset Park,-0.7706567483712906,-0.36879503585602535
2579,879000.0,"201 - 1A Dale Ave , Toronto - Rosedale-Moore Park",C10417024,849.5,Rosedale-Moore Park,2.0,1.0,Condo Apt,Wall Unit,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5307445.589601563 10506048.706287645),LINE 2 (BLOOR - DANFORTH),2.0,216.59482725438508,Rosedale Heights School of the Arts,59.0,98.0,8.3,928.74996156641,0.0,Rosedale-Moore Park,-0.7429396165087153,0.8435647946061656
2580,999000.0,"1006 Mount Pleasant Rd , Toronto - Mount Pleasant West",C10421676,1750.0,Mount Pleasant West,3.0,1.0,Semi-Detached,,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5300760.226436316 10507471.105736446),LINE 1 (YONGE-UNIVERSITY),1.0,866.5716011875039,Northern Secondary School,67.0,91.0,7.7,641.5164189912579,0.0,Mount Pleasant East,-1.7925988626204548,0.8825571875351601
2581,1389000.0,"46 Glebemount Ave , Toronto - Danforth",E10428292,1300.0,Danforth,3.0,2.0,Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5306117.201243848 10499424.340212584),LINE 2 (BLOOR - DANFORTH),2.0,173.7248653091937,Monarch Park Collegiate Institute,63.0,93.0,7.7,1354.5015940671492,0.0,Danforth,3.8824696811165644,-0.18310814583443644
2582,649990.0,"1206 - 205 Hilda Ave , North York - Newtonbrook West",C9511579,949.5,Newtonbrook West,2.0,1.0,Condo Apt,Central Air,Heat Pump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5287426.766517866 10510140.830634704),LINE 1 (YONGE-UNIVERSITY),1.0,2718.4881378565087,Newtonbrook Secondary School,43.0,62.0,3.4,371.48920049451647,0.0,Newtonbrook West,-1.3414875677018117,0.39133717596062645
2583,799999.0,"8 - 66 Boultbee Ave , Toronto - Blake-Jones",E10420342,1316.49493535,Blake-Jones,3.0,2.0,Freehold Townhouse,,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5307966.83783324 10501689.65162231),LINE 2 (BLOOR - DANFORTH),2.0,1248.4061551950151,Riverdale Collegiate Institute,62.0,94.0,8.2,555.1435656965594,0.0,Blake-Jones,3.466689250903573,-1.4135109598699636
2584,999999.0,"103 Kent Rd , Toronto - Greenwood-Coxwell",E10416048,859.58783176,Greenwood-Coxwell,3.0,2.0,Semi-Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5309027.684579633 10499987.054682184),LINE 2 (BLOOR - DANFORTH),2.0,2590.496392253981,Riverdale Collegiate Institute,62.0,94.0,8.2,1605.950433372354,0.0,Greenwood-Coxwell,0.63479509053631,0.3297480606217846
2585,1285000.0,"54 Park St , Scarborough - Birchcliffe-Cliffside",E9392345,1384.09653291,Birchcliffe-Cliffside,4.0,3.0,Detached,,Water,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5303046.93462184 10491688.421703685),LINE 2 (BLOOR - DANFORTH),2.0,2766.6794913909785,Birchmount Park Collegiate Institute,32.0,79.0,5.2,2114.3847361609937,0.0,Birchcliffe-Cliffside,-1.1805563775904777,0.8058219904439934
2586,1088000.0,"180 Patricia Ave , North York - Newtonbrook West",C10405164,981.53313125,Newtonbrook West,3.0,2.0,Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5288507.85397462 10510050.33712195),LINE 1 (YONGE-UNIVERSITY),1.0,1741.2666371898322,Newtonbrook Secondary School,43.0,62.0,3.4,843.8929929891107,0.0,Newtonbrook West,-1.3414875677018117,0.39133717596062645
2587,924900.0,"50 Gondola Cres , Scarborough - Woburn",E10413330,1051.67931477,Woburn,3.0,2.0,Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5294619.399272481 10485471.320173439),LINE 3 (SCARBOROUGH),3.0,4954.800051438671,West Hill Collegiate Institute,27.0,77.0,4.7,2547.0218527025686,0.0,Golfdale-Cedarbrae-Woburn,-1.3689073486167895,-0.15321847546294456
2588,599990.0,"1200 - 8 Pemberton Ave , North York - Newtonbrook East",C9370523,849.5,Newtonbrook East,2.0,2.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5289814.823360267 10508685.819524089),LINE 1 (YONGE-UNIVERSITY),1.0,315.4037127708841,Earl Haig Secondary School,68.0,92.0,7.9,2023.6362615977148,0.0,Newtonbrook East,-0.6971067393282777,0.2374708075867136
2589,729000.0,"1407 - 10 Yonge St , Toronto - Waterfront Communities C1",C9349375,949.5,Waterfront Communities C1,1.0,1.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5312385.586119244 10506747.69273788),LINE 1 (YONGE-UNIVERSITY),1.0,710.1610223789828,Jarvis Collegiate Institute,36.0,81.0,5.1,3762.858394193456,0.0,St Lawrence-East Bayfront-The Islands,-0.7063018600384695,1.2483117314201975
2590,499000.0,"1901 - 3 Pemberton Ave , North York - Newtonbrook East",C9416111,549.5,Newtonbrook East,1.0,1.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5289959.095571873 10508740.903513875),LINE 1 (YONGE-UNIVERSITY),1.0,247.18237778671252,Earl Haig Secondary School,68.0,92.0,7.9,1904.7759449444911,0.0,Newtonbrook East,-0.6971067393282777,0.2374708075867136
2591,590000.0,"534 - 200 Manitoba St , Etobicoke - Mimico",W9399602,749.5,Mimico,1.0,2.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5313759.426018932 10520429.98188688),LINE 2 (BLOOR - DANFORTH),2.0,3832.0466416034,Etobicoke School of the Arts,72.0,97.0,7.3,1727.3774407812457,0.0,Humber Bay Shores,-1.4656827467331266,0.566010028838856
2592,599800.0,"3107 - 21 Hillcrest Ave , North York - Willowdale East",C9298308,649.5,Willowdale East,1.0,1.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5292046.413108047 10508675.462700766),LINE 1 (YONGE-UNIVERSITY),1.0,164.95327253186773,Earl Haig Secondary School,68.0,92.0,7.9,665.0781045190574,0.0,Yonge-Doris,-1.8970734143492545,0.8950089195024048
2593,1998000.0,"19 Wentworth Ave , North York - Lansing-Westgate",C10426173,2250.0,Lansing-Westgate,3.0,3.0,Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5293015.268337503 10510605.698926717),LINE 1 (YONGE-UNIVERSITY),1.0,1828.3559881757226,Earl Haig Secondary School,68.0,92.0,7.9,2824.8193608507536,0.0,Lansing-Westgate,-0.7721541354458838,0.06917475263777939
2594,1174800.0,"10 Lloyd Manor Rd , Etobicoke - Princess-Rosethorn",W10425658,1500.4478335699998,Princess-Rosethorn,3.0,3.0,Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5307408.0082099615 10526271.910281492),LINE 2 (BLOOR - DANFORTH),2.0,3279.6914943920297,Martingrove Collegiate Institute,50.0,90.0,7.0,2752.0177714846905,0.0,Princess-Rosethorn,0.19763491809714304,-0.625277706057201
2595,729999.0,"1506 - 80 Antibes Dr , North York - Westminster-Branson",C9397429,1499.5,Westminster-Branson,3.0,2.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5289547.785698078 10512698.672169728),LINE 1 (YONGE-UNIVERSITY),1.0,3722.4970553807807,Newtonbrook Secondary School,43.0,62.0,3.4,3386.4345672145673,0.0,Westminster-Branson,-2.185074148568333,0.7223198209838979
2596,759000.0,"1505 - 62 Forest Manor Rd , North York - Henry Farm",C10404603,849.5,Henry Farm,2.0,2.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5291867.623657202 10501026.549545918),LINE 4 (SHEPPARD),4.0,251.58677861738357,George S Henry Academy,34.0,74.0,5.5,1596.346474213398,0.0,Henry Farm,-1.562492312855768,0.37740312628034695
2597,459900.0,"LL65 - 123 Omni Dr , Scarborough - Bendale",E9512537,749.5,Bendale,1.0,1.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5294421.637138907 10490031.150736222),LINE 3 (SCARBOROUGH),3.0,1527.6976010308092,Cedarbrae Collegiate Institute,52.0,76.0,5.4,2947.9666282791914,0.0,Woburn North,-1.582332607156266,0.2886106654385193
2598,725000.0,"2412 - 1 Yorkville Ave , Toronto - Annex",C9367440,549.5,Annex,1.0,2.0,Condo Apt,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5307591.606013055 10507664.66892432),LINE 2 (BLOOR - DANFORTH),2.0,113.06541897683012,Jarvis Collegiate Institute,36.0,81.0,5.1,1558.4181418788457,0.0,Annex,-0.6119309625124569,1.3510695724640143
2599,2990000.0,"3 Adirondack Gate , Scarborough - L'Amoreaux",E8428944,1075.28454747,L'Amoreaux,3.0,3.0,Detached,Central Air,Forced Air,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5288252.524543337 10495232.962685186),LINE 3 (SCARBOROUGH),3.0,5614.079296383703,L'Amoreaux Collegiate Institute,33.0,74.0,4.8,2176.076237898531,0.0,East L'Amoreaux,-2.096617303122362,0.6039922755081778
2600,679900.0,"201 - 250 Queens Quay W , Toronto - Waterfront Communities C1",C9350428,849.5,Waterfront Communities C1,1.0,1.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5312748.876639067 10507922.09565591),LINE 1 (YONGE-UNIVERSITY),1.0,1001.9671589058811,Jarvis Collegiate Institute,36.0,81.0,5.1,4355.777870043513,0.0,Harbourfront-CityPlace,-1.5283348790019484,1.056112455472086
2601,879000.0,"2002 - 88 Sheppard Ave E , North York - Willowdale East",C9386632,849.5,Willowdale East,2.0,2.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5292663.916621308 10508264.423337342),LINE 4 (SHEPPARD),4.0,254.03942233964582,Earl Haig Secondary School,68.0,92.0,7.9,935.6159010468945,0.0,East Willowdale,-0.9619144460431005,0.6363429416621533
2602,630000.0,"704 - 135 Marlee Ave , Toronto - Briar Hill-Belgravia",W9392384,1099.5,Briar Hill-Belgravia,2.0,2.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5302071.6229900755 10513211.88427609),LINE 1 (YONGE-UNIVERSITY),1.0,342.2007842186847,Forest Hill Collegiate Institute,65.0,91.0,6.9,2255.7599643112985,0.0,Briar Hill-Belgravia,-0.12780745553078018,-0.07396349164926629
2603,524900.0,"803 - 1101 Pharmacy Ave , Scarborough - Wexford-Maryvale",E9389256,1299.5,Wexford-Maryvale,3.0,2.0,Condo Apt,Wall Unit,Baseboard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5297383.543132756 10496759.75713487),LINE 3 (SCARBOROUGH),3.0,4067.0326837990942,Wexford Collegiate School for the Arts,42.0,86.0,6.6,649.7897798678247,0.0,Wexford/Maryvale,-0.8883648282825323,-0.02210166818967535
2604,549900.0,"1706 - 710 Humberwood Blvd , Etobicoke - West Humber-Clairville",W9509516,749.5,West Humber-Clairville,2.0,1.0,Condo Apt,Central Air,Forced Air,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5296157.14200174 10533020.114071157),LINE 1 (YONGE-UNIVERSITY),1.0,14153.902500991719,West Humber Collegiate Institute,40.0,83.0,5.7,3523.1564067917734,0.0,West Humber-Clairville,0.9896723434600155,-1.9313499523975906
2605,639999.0,"715 - 69 Lynn Williams St , Toronto - Niagara",C9768126,649.5,Niagara,1.0,1.0,Condo Apt,Central Air,Heat Pump,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-5312449.920617446 10511450.884283079),LINE 1 (YONGE-UNIVERSITY),1.0,3813.0723664440757,Parkdale Collegiate Institute,59.0,88.0,7.0,2229.7843743749436,0.0,Fort York-Liberty Village,-0.9647698275524497,0.8828481984711947
